centrality	0	10	623.9	32.2
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
6.75	6.5	7.0	7.905e-06	1.091e-06	-1.091e-06	9.359e-07	-9.359e-07
7.25	7.0	7.5	3.566e-06	6.756e-07	-6.756e-07	4.417e-07	-4.417e-07
7.75	7.5	8.0	2.771e-06	5.636e-07	-5.636e-07	3.349e-07	-3.349e-07
8.25	8.0	8.5	1.299e-06	3.748e-07	-3.748e-07	2.197e-07	-2.197e-07

centrality	40	50	109.4	9.1
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
1.25	1.0	1.5	5.608e-01	1.168e-02	-1.168e-02	5.725e-02	-5.725e-02
1.75	1.5	2.0	1.053e-01	1.976e-03	-1.976e-03	1.090e-02	-1.090e-02
2.25	2.0	2.5	2.205e-02	5.146e-04	-5.146e-04	2.288e-03	-2.288e-03
2.75	2.5	3.0	5.528e-03	1.623e-04	-1.623e-04	5.815e-04	-5.815e-04
3.25	3.0	3.5	1.626e-03	5.884e-05	-5.884e-05	1.734e-04	-1.734e-04
3.75	3.5	4.0	5.336e-04	1.627e-05	-1.627e-05	5.787e-05	-5.787e-05
4.25	4.0	4.5	1.832e-04	8.638e-06	-8.638e-06	2.022e-05	-2.022e-05
4.75	4.5	5.0	8.786e-05	4.916e-06	-4.916e-06	9.832e-06	-9.832e-06
5.25	5.0	5.5	3.647e-05	3.070e-06	-3.070e-06	4.139e-06	-4.139e-06
5.75	5.5	6.0	1.898e-05	1.873e-06	-1.873e-06	2.171e-06	-2.171e-06
6.25	6.0	6.5	9.740e-06	1.239e-06	-1.239e-06	1.163e-06	-1.163e-06
6.75	6.5	7.0	4.407e-06	7.963e-07	-7.963e-07	5.157e-07	-5.157e-07
7.25	7.0	7.5	3.341e-06	6.472e-07	-6.472e-07	5.504e-07	-5.504e-07
7.75	7.5	8.0	1.476e-06	4.095e-07	-4.095e-07	2.466e-07	-2.466e-07

centrality	50	60	61.6	7.1
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
