1.35	1.25	1.45	0.00309569	2.20226E-05	-2.20226E-05	0.00041856	-0.00041856
1.45	1.35	1.55	0.00223693	0.000018089	-0.000018089	0.00030245	-0.00030245
1.55	1.45	1.65	0.00162998	1.49242E-05	-1.49242E-05	0.000224826	-0.000224826
1.65	1.55	1.75	0.00118157	1.22897E-05	-1.22897E-05	0.000162975	-0.000162975
1.75	1.65	1.85	0.00085471	1.01144E-05	-1.01144E-05	0.000117891	-0.000117891
1.85	1.75	1.95	0.00061685	8.32935E-06	-8.32935E-06	8.50828E-05	-8.50828E-05
1.95	1.85	2.05	0.00045118	6.90739E-06	-6.90739E-06	6.22318E-05	-6.22318E-05
2.1	1.9	2.3	0.000282764	3.70049E-06	-3.70049E-06	3.79894E-05	-3.79894E-05
2.3	2.1	2.5	0.000158621	2.6177E-06	-2.6177E-06	2.13108E-05	-2.13108E-05
2.5	2.3	2.7	9.04514E-05	1.87901E-06	-1.87901E-06	1.21522E-05	-1.21522E-05
2.7	2.5	2.9	5.53352E-05	1.40506E-06	-1.40506E-06	7.4343E-06	-7.4343E-06
2.9	2.7	3.1	3.37254E-05	1.02521E-06	-1.02521E-06	4.53102E-06	-4.53102E-06
3.2	2.8	3.6	1.95786E-05	5.28389E-07	-5.28389E-07	2.66169E-06	-2.66169E-06
3.6	3.2	4	8.0155E-06	3.1777E-07	-3.1777E-07	1.0897E-06	-1.0897E-06
4	3.6	4.4	3.71323E-06	2.03669E-07	-2.03669E-07	5.04808E-07	-5.04808E-07
