centrality	0	20	519.05	38.01157718			
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
0.55	0.5	0.6	9.95659	0.317050301	0.317050301	1.584680757	1.584680757
0.65	0.6	0.7	7.770345	0.218265037	0.218265037	1.234441152	1.234441152
0.75	0.7	0.8	5.551835	0.142368431	0.142368431	0.881901899	0.881901899
0.85	0.8	0.9	4.077565	0.101665008	0.101665008	0.646432944	0.646432944
0.95	0.9	1	2.972065	0.070936969	0.070936969	0.471416783	0.471416783
1.05	1	1.1	2.144445	0.047117689	0.047117689	0.339830129	0.339830129
1.15	1.1	1.2	1.543875	0.032841859	0.032841859	0.244614757	0.244614757
1.25	1.2	1.3	1.0821865	0.02209557	0.02209557	0.171370871	0.171370871
1.35	1.3	1.4	0.8002325	0.016093673	0.016093673	0.126705598	0.126705598
1.45	1.4	1.5	0.5867835	0.011682241	0.011682241	0.092916769	0.092916769
1.55	1.5	1.6	0.41621	0.007980797	0.007980797	0.065869245	0.065869245
1.65	1.6	1.7	0.30258	0.005692856	0.005692856	0.047873614	0.047873614
1.75	1.7	1.8	0.2255505	0.004201813	0.004201813	0.035673605	0.035673605
1.85	1.8	1.9	0.1679135	0.003100057	0.003100057	0.026549783	0.026549783
1.95	1.9	2	0.124841	0.002278321	0.002278321	0.019738557	0.019738557
2.1	2	2.2	0.08249035	0.001062743	0.001062743	0.013031194	0.013031194
2.3	2.2	2.4	0.04676115	0.000592642	0.000592642	0.00737888	0.00737888
2.5	2.4	2.6	0.0275737	0.000364049	0.000364049	0.004346128	0.004346128
2.7	2.6	2.8	0.01610785	0.000224594	0.000224594	0.002535355	0.002535355
2.9	2.8	3	0.009826935	0.000151153	0.000151153	0.001544025	0.001544025
3.25	3	3.5	0.00438246	5.30642E-05	5.30642E-05	0.000688277	0.000688277
3.75	3.5	4	0.00157224	2.86986E-05	2.86986E-05	0.000246779	0.000246779
							
centrality	20	40	225.4	2.66E+01			
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
0.55	0.5	0.6	4.24767	0.0692623	-0.0692623	0.4672437	-0.4672437
0.65	0.6	0.7	3.3214	0.0481465	-0.0481465	0.365354	-0.365354
0.75	0.7	0.8	2.36401	0.0312946	-0.0312946	0.2600411	-0.2600411
0.85	0.8	0.9	1.76083	0.0228466	-0.0228466	0.1936913	-0.1936913
