0.55	1.5241	0.0280403	0.167651	0.1
0.65	1.16441	0.0187151	0.1280851	0.1
0.75	0.855155	0.0130303	0.09406705	0.1
0.85	0.623088	0.0094087	0.06853968	0.1
0.95	0.425624	0.00634194	0.04681864	0.1
1.05	0.302657	0.00358523	0.03329227	0.1
1.15	0.209687	0.00235716	0.02306557	0.1
1.25	0.152731	0.00167564	0.01680041	0.1
1.35	0.109998	0.00117936	0.01209978	0.1
1.45	0.0784382	0.000818272	0.008628202	0.1
1.55	0.0573378	0.000592582	0.006307158	0.1
1.65	0.0418844	0.000423987	0.004607284	0.1
1.75	0.0312852	0.000314566	0.003441372	0.1
1.85	0.0230018	0.000228647	0.002530198	0.1
1.95	0.0179526	0.000180823	0.001974786	0.1
2.1	0.01193	8.44E-05	0.0013123	0.2
2.3	0.00721816	5.19E-05	0.000793998	0.2
2.5	0.00425673	3.22E-05	0.00046824	0.2
2.7	0.00261249	2.18E-05	0.000287374	0.2
2.9	0.00164823	1.58E-05	0.000181305	0.2
3.25	0.00080021	6.51E-06	8.80E-05	0.5
3.75	0.000298709	4.06E-06	3.29E-05	0.5
