0.55	4.13408	0.0702638	0.4547488	0.1
0.65	3.1109	0.0459815	0.342199	0.1
0.75	2.33715	0.0323593	0.2570865	0.1
0.85	1.73401	0.023445	0.1907411	0.1
0.95	1.20075	0.0156409	0.1320825	0.1
1.05	0.872193	0.0100944	0.09594123	0.1
1.15	0.609799	0.0066853	0.06707789	0.1
1.25	0.447131	0.00477757	0.04918441	0.1
1.35	0.323481	0.00337035	0.03558291	0.1
1.45	0.231314	0.00233963	0.02544454	0.1
1.55	0.169237	0.00169272	0.01861607	0.1
1.65	0.12341	0.0012041	0.0135751	0.1
1.75	0.0922741	0.000893775	0.010150151	0.1
1.85	0.0677391	0.000644017	0.007451301	0.1
1.95	0.052676	0.000505583	0.00579436	0.1
2.1	0.0344629	0.000230451	0.003790919	0.2
2.3	0.020607	0.000138299	0.00226677	0.2
2.5	0.0118901	8.17E-05	0.001307911	0.2
2.7	0.00710877	5.25E-05	0.000781965	0.2
2.9	0.00442849	3.65E-05	0.000487134	0.2
3.25	0.00206914	1.38E-05	0.000227605	0.5
3.75	0.00072757	7.63E-06	8.00E-05	0.5
