0.55	0.366715	0.00547209	0.0366715	0.1
0.65	0.369887	0.00465491	0.0369887	0.1
0.75	0.34574	0.00405016	0.034574	0.1
0.85	0.303021	0.00345475	0.0303021	0.1
0.95	0.251657	0.00283297	0.0251657	0.1
1.05	0.200826	0.00173772	0.0200826	0.1
1.15	0.162232	0.00139743	0.0162232	0.1
1.25	0.128089	0.00109666	0.0128089	0.1
1.35	0.0994321	0.000846937	0.00994321	0.1
1.45	0.0786288	0.00067541	0.00786288	0.1
1.55	0.0588022	0.000498348	0.00588022	0.1
1.65	0.0455883	0.000389296	0.00455883	0.1
1.75	0.0346972	0.000295367	0.00346972	0.1
1.85	0.025956	0.00022045	0.0025956	0.1
1.95	0.019901	0.000170441	0.0019901	0.1
2.1	0.0133369	8.23E-05	0.00133369	0.2
2.3	0.00747347	4.68E-05	0.000747347	0.2
2.5	0.00440005	2.87E-05	0.000440005	0.2
2.7	0.00257424	1.78E-05	0.000257424	0.2
2.9	0.00153279	1.14E-05	0.000153279	0.2
3.25	0.000669831	3.82E-06	7.37E-05	0.5
3.75	0.000210141	1.68E-06	2.31E-05	0.5
4.25	7.41E-05	9.05E-07	8.16E-06	0.5
4.75	3.06E-05	5.88E-07	3.36E-06	0.5
5.25	1.24E-05	7.46E-07	1.73E-06	0.5
5.75	6.44E-06	6.01E-07	9.02E-07	0.5
