0.55	2.19928	0.0380575	0.219928	0.1
0.65	2.25631	0.0333245	0.225631	0.1
0.75	2.18107	0.0300228	0.218107	0.1
0.85	1.99479	0.0265539	0.199479	0.1
0.95	1.73881	0.0224013	0.173881	0.1
1.05	1.45815	0.0170949	0.145815	0.1
1.15	1.23763	0.0143987	0.123763	0.1
1.25	1.01035	0.0116465	0.101035	0.1
1.35	0.811927	0.00927667	0.0811927	0.1
1.45	0.663459	0.00762612	0.0663459	0.1
1.55	0.507156	0.00572493	0.0507156	0.1
1.65	0.401734	0.00455384	0.0401734	0.1
1.75	0.308529	0.00347083	0.0308529	0.1
1.85	0.234513	0.00261887	0.0234513	0.1
1.95	0.182255	0.00203954	0.0182255	0.1
2.1	0.122141	0.00097577	0.0122141	0.2
2.3	0.0677651	0.000538371	0.00677651	0.2
2.5	0.0390349	0.000312724	0.00390349	0.2
2.7	0.0223602	0.000181705	0.00223602	0.2
2.9	0.0128756	0.00010716	0.00128756	0.2
3.25	0.0053312	3.13E-05	0.000586432	0.5
3.75	0.00150234	1.05E-05	0.000165257	0.5
4.25	0.000475683	4.65E-06	5.23E-05	0.5
4.75	0.000183133	2.76E-06	2.01E-05	0.5
5.25	6.70E-05	3.22E-06	9.38E-06	0.5
5.75	3.38E-05	2.51E-06	4.74E-06	0.5
