0.65	1.365	0.068767725	0	0.1
0.75	1.25	0.061619802	0	0.1
0.85	1.105	0.053907328	0	0.1
0.95	0.9675	0.047507894	0	0.1
1.05	0.804	0.040459857	0	0.1
1.15	0.691	0.037536649	0	0.1
1.25	0.557	0.031240999	0	0.1
1.35	0.4495	0.026907248	0	0.1
1.45	0.3745	0.023430749	0	0.1
1.55	0.2745	0.018439089	0	0.1
1.65	0.2165	0.015620499	0	0.1
1.75	0.1645	0.012983451	0	0.1
1.85	0.1325	0.011194642	0	0.1
1.95	0.09305	0.00914385	0	0.1
2.1	0.0593	0.004252058	0	0.2
2.3	0.0353	0.003189044	0	0.2
2.5	0.0206	0.002343075	0	0.2
2.7	0.010845	0.001627882	0	0.2
2.9	0.006765	0.001295569	0	0.2
3.25	0.002785	0.000509902	0	0.5
3.75	0.0009465	0.000290689	0	0.5
4.25	0.0003245	0.000176918	0	0.5
