0.65	1.865	0.090686272	0	0.1
0.75	1.75	0.082219219	0	0.1
0.85	1.545	0.071589105	0	0.1
0.95	1.36	0.063780875	0	0.1
1.05	1.125	0.054561891	0	0.1
1.15	1.014	0.051739733	0	0.1
1.25	0.8185	0.04327817	0	0.1
1.35	0.666	0.036878178	0	0.1
1.45	0.5565	0.032649655	0	0.1
1.55	0.406	0.024839485	0	0.1
1.65	0.323	0.021260292	0	0.1
1.75	0.2435	0.017029386	0	0.1
1.85	0.1875	0.014534442	0	0.1
1.95	0.136	0.011997083	0	0.1
2.1	0.0885	0.005597321	0	0.2
2.3	0.0529	0.004110961	0	0.2
2.5	0.02925	0.002973214	0	0.2
2.7	0.01625	0.002126029	0	0.2
2.9	0.009415	0.001627882	0	0.2
3.25	0.003845	0.000637024	0	0.5
3.75	0.001295	0.000353553	0	0.5
4.25	0.000471	0.000220227	0	0.5
