0.55	12.1096	0.265774	1.332056	0.1
0.65	9.37986	0.181982	1.0317846	0.1
0.75	6.69883	0.11854	0.7368713	0.1
0.85	4.87822	0.0840872	0.5366042	0.1
0.95	3.56371	0.0587225	0.3920081	0.1
1.05	2.56091	0.0390551	0.2817001	0.1
1.15	1.84225	0.0272046	0.2026475	0.1
1.25	1.28816	0.0182671	0.1416976	0.1
1.35	0.951986	0.0132983	0.10471846	0.1
1.45	0.698329	0.00965521	0.07681619	0.1
1.55	0.494035	0.00658267	0.05434385	0.1
1.65	0.358716	0.00469071	0.03945876	0.1
1.75	0.266951	0.00345719	0.02936461	0.1
1.85	0.198455	0.00254748	0.02183005	0.1
1.95	0.14752	0.00187173	0.0162272	0.1
2.1	0.0970632	0.000870065	0.010676952	0.2
2.3	0.0547177	0.000482754	0.006018947	0.2
2.5	0.0320705	0.000295136	0.003527755	0.2
2.7	0.0185894	0.000180693	0.002044834	0.2
2.9	0.0112213	0.000120512	0.001234343	0.2
3.25	0.00499025	4.21E-05	0.000548928	0.5
3.75	0.00178341	2.26E-05	0.000196175	0.5
