0.55	0.318808	0.0065149	0.03506888	0.1
0.65	0.232386	0.00436006	0.02556246	0.1
0.75	0.156426	0.00285775	0.01720686	0.1
0.85	0.11128	0.00210096	0.0122408	0.1
0.95	0.0781233	0.00150512	0.008593563	0.1
1.05	0.0548294	0.000601937	0.006031234	0.1
1.15	0.0386887	0.000413818	0.004255757	0.1
1.25	0.0265425	0.000275319	0.002919675	0.1
1.35	0.0194673	0.000200186	0.002141403	0.1
1.45	0.0142041	0.000146761	0.001562451	0.1
1.55	0.010012	0.000101079	0.00110132	0.1
1.65	0.0073607	7.42E-05	0.000809677	0.1
1.75	0.00555757	5.65E-05	0.000611333	0.1
1.85	0.00419273	4.32E-05	0.0004612	0.1
1.95	0.00314629	3.28E-05	0.000346092	0.1
2.1	0.00219161	1.67E-05	0.000241077	0.2
2.3	0.00131965	1.06E-05	0.000145162	0.2
2.5	0.000830457	7.52E-06	9.14E-05	0.2
2.7	0.000503259	5.33E-06	5.54E-05	0.2
2.9	0.000322846	4.15E-06	3.55E-05	0.2
3.25	0.000161729	1.88E-06	1.78E-05	0.5
3.75	6.68E-05	1.37E-06	7.34E-06	0.5
