0.55	64.4966	0.798992	5.804694	0.1
0.65	41.1903	0.494075	3.707127	0.1
0.75	24.9834	0.288644	2.248506	0.1
0.85	16.6022	0.195308	1.494198	0.1
0.95	11.0994	0.130991	0.998946	0.1
1.05	7.31296	0.0855602	0.6581664	0.1
1.15	4.88982	0.0561573	0.4400838	0.1
1.25	3.32535	0.0380133	0.2992815	0.1
1.35	2.32585	0.0265908	0.2093265	0.1
1.45	1.61954	0.0183807	0.1457586	0.1
1.55	1.10901	0.0124477	0.0998109	0.1
1.65	0.789459	0.00890067	0.07105131	0.1
1.75	0.555767	0.0062149	0.05001903	0.1
1.85	0.38974	0.00433641	0.0350766	0.1
1.95	0.280782	0.00310559	0.02527038	0.1
2.1	0.175422	0.00138876	0.01578798	0.2
2.3	0.0926823	0.000737789	0.008341407	0.2
2.5	0.0511268	0.000418774	0.004601412	0.2
2.7	0.0290497	0.000252014	0.002614473	0.2
2.9	0.0173556	0.000164926	0.001562004	0.2
3.25	0.00738957	5.50E-05	0.000738957	0.5
3.75	0.00227597	2.50E-05	0.000227597	0.5
4.25	0.000817593	1.41E-05	8.18E-05	0.5
4.75	0.000323376	8.84E-06	3.23E-05	0.5
5.25	0.00014537	1.12E-05	2.04E-05	0.5
5.75	5.71E-05	7.75E-06	7.99E-06	0.5
