0.55	63.1318	0.791017	5.681862	0.1
0.65	39.5861	0.47144	3.562749	0.1
0.75	25.1454	0.294899	2.263086	0.1
0.85	16.6056	0.196328	1.494504	0.1
0.95	11.1179	0.131877	1.000611	0.1
1.05	7.20415	0.0828585	0.6483735	0.1
1.15	4.82651	0.0549474	0.4343859	0.1
1.25	3.33242	0.0380075	0.2999178	0.1
1.35	2.29914	0.0260862	0.2069226	0.1
1.45	1.57691	0.0176745	0.1419219	0.1
1.55	1.10742	0.0124278	0.0996678	0.1
1.65	0.79117	0.00892057	0.0712053	0.1
1.75	0.559921	0.00627604	0.05039289	0.1
1.85	0.390695	0.00432533	0.03516255	0.1
1.95	0.281727	0.00312689	0.02535543	0.1
2.1	0.178973	0.00143393	0.01610757	0.2
2.3	0.093332	0.000742843	0.00839988	0.2
2.5	0.0509047	0.000413465	0.004581423	0.2
2.7	0.0296008	0.000257368	0.002664072	0.2
2.9	0.017415	0.000166531	0.00156735	0.2
3.25	0.00753746	5.63E-05	0.000753746	0.5
3.75	0.00224757	2.44E-05	0.000224757	0.5
4.25	0.000776361	1.34E-05	7.76E-05	0.5
4.75	0.000360555	9.53E-06	3.61E-05	0.5
5.25	0.000155928	1.18E-05	2.18E-05	0.5
5.75	8.84E-05	9.80E-06	1.24E-05	0.5
