256.1405926	0.95233752	0.06348349
230.5268875	0.95093157	0.05237412
206.4825566	0.946959	0.04344316
184.4432857	0.9459928	0.03779
154.5660219	0.94411913	0.02658245
117.0603271	0.9330016	0.01790209
83.98920408	0.92451821	0.01070033
56.87077252	0.92673405	0.00566415
36.93329506	0.90274684	0.00257586
25.67823219	0.8867195	0.00096923
24.48121547	0.88951671	0.00046155
34.06598218	0.898845149	0.001440256
