0.25	211	2.343074903	0	0.1
0.35	124	1.42126704	0	0.1
0.45	75.2	0.887299273	0	0.1
0.55	46.3	0.582580467	0	0.1
0.65	28.8	0.390512484	0	0.1
0.75	17.95	0.262488095	0	0.1
0.85	11.7	0.184390889	0	0.1
0.95	7.74	0.131893897	0	0.1
1.05	5.125	0.095015788	0	0.1
1.15	3.51	0.071700767	0	0.1
1.25	2.255	0.049678969	0	0.1
1.35	1.645	0.039698866	0	0.1
1.45	1.105	0.029068884	0	0.1
1.55	0.787	0.023430749	0	0.1
1.65	0.5355	0.017691806	0	0.1
1.75	0.3765	0.01358823	0	0.1
1.85	0.269	0.011204463	0	0.1
1.95	0.193	0.009426028	0	0.1
2.05	0.129	0.006378087	0	0.1
2.15	0.0954	0.005448853	0	0.1
2.25	0.0688	0.004669047	0	0.1
2.35	0.05485	0.004393177	0	0.1
2.45	0.03795	0.003679674	0	0.1
2.55	0.02915	0.00354683	0	0.1
2.65	0.02115	0.003041381	0	0.1
2.75	0.0159	0.002758623	0	0.1
2.85	0.01255	0.002687006	0	0.1
2.95	0.00987	0.002475884	0	0.1
