0.25	132	1.575468184	0	0.1
0.35	73.4	0.887524648	0	0.1
0.45	43.65	0.549181209	0	0.1
0.55	26.15	0.346698716	0	0.1
0.65	16.05	0.238537209	0	0.1
0.75	10.495	0.168629772	0	0.1
0.85	6.52	0.113991228	0	0.1
0.95	4.345	0.083761566	0	0.1
1.05	2.855	0.0585235	0	0.1
1.15	1.92	0.04243819	0	0.1
1.25	1.2795	0.030232433	0	0.1
1.35	0.9185	0.024413111	0	0.1
1.45	0.6275	0.018027756	0	0.1
1.55	0.4155	0.012440257	0	0.1
1.65	0.299	0.01018332	0	0.1
1.75	0.218	0.008300602	0	0.1
1.85	0.157	0.006580274	0	0.1
1.95	0.113	0.005420332	0	0.1
2.05	0.08335	0.003701351	0	0.1
2.15	0.06155	0.003061046	0	0.1
2.25	0.0437	0.00256125	0	0.1
2.35	0.0348	0.002420744	0	0.1
2.45	0.02775	0.002202272	0	0.1
2.55	0.02055	0.001984943	0	0.1
2.65	0.01625	0.001843909	0	0.1
2.75	0.01375	0.001843909	0	0.1
2.85	0.008995	0.001466595	0	0.1
2.95	0.007855	0.00153675	0	0.1
