0.55	23.2297	0.21161	2.090673	0.1
0.65	14.6476	0.126901	1.318284	0.1
0.75	9.3264	0.0798461	0.839376	0.1
0.85	6.158	0.0532901	0.55422	0.1
0.95	4.1252	0.035923	0.371268	0.1
1.05	2.68209	0.0223117	0.2413881	0.1
1.15	1.80404	0.0148565	0.1623636	0.1
1.25	1.25323	0.0103401	0.1127907	0.1
1.35	0.869628	0.00713938	0.07826652	0.1
1.45	0.601446	0.00487872	0.05413014	0.1
1.55	0.425836	0.00345998	0.03832524	0.1
1.65	0.307338	0.00250779	0.02766042	0.1
1.75	0.219411	0.0017805	0.01974699	0.1
1.85	0.154943	0.00124253	0.01394487	0.1
1.95	0.112592	0.000906111	0.01013328	0.1
2.1	0.0729221	0.000423232	0.006562989	0.2
2.3	0.0391736	0.000226387	0.003525624	0.2
2.5	0.0219699	0.0001302	0.001977291	0.2
2.7	0.0129931	8.28E-05	0.001169379	0.2
2.9	0.00790182	5.58E-05	0.000711164	0.2
3.25	0.00348915	1.95E-05	0.000348915	0.5
3.75	0.00106877	9.02E-06	0.000106877	0.5
4.25	0.000381754	5.27E-06	3.82E-05	0.5
4.75	0.000174012	3.79E-06	1.74E-05	0.5
5.25	7.97E-05	4.92E-06	1.12E-05	0.5
5.75	3.53E-05	3.61E-06	4.95E-06	0.5
