0.55	0.0909796	0.00166294	0.00909796	0.1
0.65	0.0906661	0.00138996	0.00906661	0.1
0.75	0.0776869	0.00114584	0.00776869	0.1
0.85	0.0631503	0.000930322	0.00631503	0.1
0.95	0.049578	0.000748302	0.0049578	0.1
1.05	0.0377939	0.00031683	0.00377939	0.1
1.15	0.0293236	0.000246245	0.00293236	0.1
1.25	0.0220149	0.000185323	0.00220149	0.1
1.35	0.0165685	0.000139746	0.00165685	0.1
1.45	0.0127345	0.000109624	0.00127345	0.1
1.55	0.00931866	7.97E-05	0.000931866	0.1
1.65	0.00701847	6.13E-05	0.000701847	0.1
1.75	0.00521934	4.61E-05	0.000521934	0.1
1.85	0.00384246	3.46E-05	0.000384246	0.1
1.95	0.0029221	2.70E-05	0.00029221	0.1
2.1	0.00192862	1.33E-05	0.000192862	0.2
2.3	0.00107949	8.08E-06	0.000107949	0.2
2.5	0.000625502	5.24E-06	6.26E-05	0.2
2.7	0.000370395	3.55E-06	3.70E-05	0.2
2.9	0.000223515	2.50E-06	2.24E-05	0.2
3.25	9.75E-05	9.27E-07	1.07E-05	0.5
3.75	3.23E-05	4.71E-07	3.55E-06	0.5
4.25	1.20E-05	2.76E-07	1.32E-06	0.5
4.75	4.84E-06	1.81E-07	5.32E-07	0.5
5.25	2.54E-06	2.65E-07	3.55E-07	0.5
5.75	1.38E-06	2.17E-07	1.94E-07	0.5
