0.55	1.10908	0.0242718	0.110908	0.1
0.65	1.20648	0.0218636	0.120648	0.1
0.75	1.16683	0.0191652	0.116683	0.1
0.85	1.01356	0.0155523	0.101356	0.1
0.95	0.89753	0.0133114	0.089753	0.1
1.05	0.726942	0.00937875	0.0726942	0.1
1.15	0.627666	0.00805924	0.0627666	0.1
1.25	0.489695	0.00605806	0.0489695	0.1
1.35	0.397792	0.00489971	0.0397792	0.1
1.45	0.320996	0.00391727	0.0320996	0.1
1.55	0.244847	0.00293498	0.0244847	0.1
1.65	0.190229	0.00225474	0.0190229	0.1
1.75	0.147839	0.00174992	0.0147839	0.1
1.85	0.113552	0.00133191	0.0113552	0.1
1.95	0.0876179	0.00102973	0.00876179	0.1
2.1	0.0592483	0.00049628	0.00592483	0.2
2.3	0.033494	0.000279391	0.0033494	0.2
2.5	0.0193803	0.000163368	0.00193803	0.2
2.7	0.0111538	9.55E-05	0.00111538	0.2
2.9	0.00657361	5.84E-05	0.000657361	0.2
3.25	0.00273714	1.74E-05	0.000301085	0.5
3.75	0.000801142	6.46E-06	8.81E-05	0.5
4.25	0.000267722	3.10E-06	2.94E-05	0.5
4.75	0.000103858	1.88E-06	1.14E-05	0.5
5.25	3.51E-05	1.76E-06	4.91E-06	0.5
5.75	1.53E-05	1.25E-06	2.14E-06	0.5
