0.55	43.4363	0.539478	3.909267	0.1
0.65	27.8565	0.335019	2.507085	0.1
0.75	16.9561	0.196491	1.526049	0.1
0.85	11.2952	0.133389	1.016568	0.1
0.95	7.59775	0.090046	0.6837975	0.1
1.05	5.01393	0.0587133	0.4512537	0.1
1.15	3.36098	0.0386207	0.3024882	0.1
1.25	2.29481	0.0262475	0.2065329	0.1
1.35	1.61032	0.0184229	0.1449288	0.1
1.45	1.12594	0.0127868	0.1013346	0.1
1.55	0.775265	0.00870694	0.06977385	0.1
1.65	0.553811	0.00625056	0.04984299	0.1
1.75	0.39235	0.00439066	0.0353115	0.1
1.85	0.276338	0.0030797	0.02487042	0.1
1.95	0.200431	0.00222018	0.01803879	0.1
2.1	0.126243	0.00100061	0.01136187	0.2
2.3	0.0674805	0.000537643	0.006073245	0.2
2.5	0.0378272	0.000310592	0.003404448	0.2
2.7	0.0217179	0.000189062	0.001954611	0.2
2.9	0.0130293	0.000124539	0.001172637	0.2
3.25	0.00568356	4.26E-05	0.000568356	0.5
3.75	0.0017593	1.96E-05	0.00017593	0.5
4.25	0.000637129	1.12E-05	6.37E-05	0.5
4.75	0.000257158	7.17E-06	2.57E-05	0.5
5.25	0.000123179	9.46E-06	1.72E-05	0.5
5.75	5.24E-05	6.88E-06	7.34E-06	0.5
