0.55	1.8459	0.0170293	0.166131	0.1
0.65	1.11501	0.0100318	0.1003509	0.1
0.75	0.688551	0.00634312	0.06196959	0.1
0.85	0.438173	0.00423363	0.03943557	0.1
0.95	0.287206	0.00291989	0.02584854	0.1
1.05	0.182764	0.00147437	0.01644876	0.1
1.15	0.120754	0.000968494	0.01086786	0.1
1.25	0.0831455	0.000670762	0.007483095	0.1
1.35	0.0572923	0.000461667	0.005156307	0.1
1.45	0.039451	0.000315827	0.00355059	0.1
1.55	0.0279838	0.000225896	0.002518542	0.1
1.65	0.0201978	0.000164794	0.001817802	0.1
1.75	0.0144714	0.00011885	0.001302426	0.1
1.85	0.0103415	8.49E-05	0.000930735	0.1
1.95	0.00759283	6.32E-05	0.000683355	0.1
2.1	0.0049976	3.07E-05	0.000449784	0.2
2.3	0.00276139	1.77E-05	0.000248525	0.2
2.5	0.0015918	1.11E-05	0.000143262	0.2
2.7	0.000967762	7.82E-06	8.71E-05	0.2
2.9	0.000595341	5.75E-06	5.36E-05	0.2
3.25	0.00028729	2.48E-06	2.87E-05	0.5
3.75	9.81E-05	1.53E-06	9.81E-06	0.5
4.25	4.02E-05	1.09E-06	4.02E-06	0.5
4.75	1.85E-05	8.35E-07	1.85E-06	0.5
5.25	8.86E-06	1.16E-06	1.24E-06	0.5
5.75	4.10E-06	8.92E-07	5.74E-07	0.5
