0.55	7.80358	0.172873	0.8583938	0.1
0.65	6.16083	0.120508	0.6776913	0.1
0.75	4.40484	0.0788482	0.4845324	0.1
0.85	3.27691	0.0571412	0.3604601	0.1
0.95	2.38042	0.039796	0.2618462	0.1
1.05	1.72798	0.0263586	0.1900778	0.1
1.15	1.2455	0.0183983	0.137005	0.1
1.25	0.876213	0.0124309	0.09638343	0.1
1.35	0.648479	0.0090643	0.07133269	0.1
1.45	0.475238	0.0065766	0.05227618	0.1
1.55	0.338385	0.00451238	0.03722235	0.1
1.65	0.246444	0.00322581	0.02710884	0.1
1.75	0.18415	0.00238811	0.0202565	0.1
1.85	0.137372	0.00176655	0.01511092	0.1
1.95	0.102162	0.00129899	0.01123782	0.1
2.1	0.0679175	0.000610254	0.007470925	0.2
2.3	0.0388046	0.000343764	0.004268506	0.2
2.5	0.0230769	0.000213134	0.002538459	0.2
2.7	0.0136263	0.000133389	0.001498893	0.2
2.9	0.00843257	9.12E-05	0.000927583	0.2
3.25	0.00377467	3.22E-05	0.000415214	0.5
3.75	0.00136107	1.76E-05	0.000149718	0.5
