0.55	0.294021	0.00547273	0.0294021	0.1
0.65	0.30202	0.0046183	0.030202	0.1
0.75	0.287475	0.00396406	0.0287475	0.1
0.85	0.238732	0.00312675	0.0238732	0.1
0.95	0.199082	0.00256983	0.0199082	0.1
1.05	0.154809	0.00147201	0.0154809	0.1
1.15	0.127419	0.00120999	0.0127419	0.1
1.25	0.0955449	0.000877789	0.00955449	0.1
1.35	0.07502	0.000688645	0.007502	0.1
1.45	0.0587011	0.000535959	0.00587011	0.1
1.55	0.0435553	0.000392611	0.00435553	0.1
1.65	0.0331966	0.000297003	0.00331966	0.1
1.75	0.0252567	0.000227013	0.00252567	0.1
1.85	0.0191996	0.000171891	0.00191996	0.1
1.95	0.0145445	0.000131472	0.00145445	0.1
2.1	0.00977547	6.38E-05	0.000977547	0.2
2.3	0.00547427	3.66E-05	0.000547427	0.2
2.5	0.00320085	2.24E-05	0.000320085	0.2
2.7	0.00183531	1.37E-05	0.000183531	0.2
2.9	0.00111161	9.10E-06	0.000111161	0.2
3.25	0.000480764	3.10E-06	5.29E-05	0.5
3.75	0.000151021	1.41E-06	1.66E-05	0.5
4.25	5.38E-05	7.77E-07	5.91E-06	0.5
4.75	2.13E-05	4.97E-07	2.34E-06	0.5
5.25	6.92E-06	4.63E-07	9.69E-07	0.5
5.75	4.52E-06	4.09E-07	6.33E-07	0.5
