centrality	0	5	601.8	28.4			
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
0.25	0	0	354.678253	8.870661	-8.870661	39.01460783	-39.01460783
0.35	0	0	188.297409	4.915118	-4.915118	20.71271499	-20.71271499
0.45	0	0	95.470909	2.832097	-2.832097	10.50179999	-10.50179999
0.55	0	0	56.149567	1.831556	-1.831556	6.17645237	-6.17645237
0.65	0	0	32.130817	1.208998	-1.208998	3.53438987	-3.53438987
0.75	0	0	21.074289	0.897326	-0.897326	2.31817179	-2.31817179
0.85	0	0	14.028296	0.70118	-0.70118	1.54311256	-1.54311256
1	0	0	7.139374	0.319851	-0.319851	0.78533114	-0.78533114
1.2	0	0	3.15745	0.185953	-0.185953	0.3473195	-0.3473195
1.4	0	0	1.319694	0.108373	-0.108373	0.14516634	-0.14516634
1.6	0	0	0.552899	0.067645	-0.067645	0.06081889	-0.06081889
1.8	0	0	0.345117	0.051278	-0.051278	0.03796287	-0.03796287
2	0	0	0.18257	0.033894	-0.033894	0.0200827	-0.0200827
2.2	0	0	0.043494	0.015531	-0.015531	0.00478434	-0.00478434
							
centrality	15	30	272.9	22.9			
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
0.25	0	0	186.076965	3.904568	-3.904568	20.46846615	-20.46846615
0.35	0	0	93.467865	2.060555	-2.060555	10.28146515	-10.28146515
0.45	0	0	48.465652	1.1952	-1.1952	5.33122172	-5.33122172
0.55	0	0	26.036377	0.72055	-0.72055	2.86400147	-2.86400147
0.65	0	0	15.010371	0.473632	-0.473632	1.65114081	-1.65114081
0.75	0	0	9.893822	0.350256	-0.350256	1.08832042	-1.08832042
0.85	0	0	6.401269	0.266796	-0.266796	0.70413959	-0.70413959
1	0	0	3.351424	0.121959	-0.121959	0.36865664	-0.36865664
1.2	0	0	1.470903	0.069841	-0.069841	0.16179933	-0.16179933
1.4	0	0	0.723165	0.044638	-0.044638	0.07954815	-0.07954815
1.6	0	0	0.32551	0.028389	-0.028389	0.0358061	-0.0358061
1.8	0	0	0.152171	0.017931	-0.017931	0.01673881	-0.01673881
2	0	0	0.098554	0.013638	-0.013638	0.01084094	-0.01084094
2.2	0	0	0.034495	0.007257	-0.007257	0.00379445	-0.00379445
							
centrality	60	92	0	0			
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
0.25	0	0	13.155022	0.499267	-0.499267	1.44705242	-1.44705242
0.35	0	0	5.333086	0.240932	-0.240932	0.58663946	-0.58663946
0.45	0	0	2.720976	0.14462	-0.14462	0.29930736	-0.29930736
0.55	0	0	1.316177	0.085894	-0.085894	0.14477947	-0.14477947
0.65	0	0	0.843434	0.061323	-0.061323	0.09277774	-0.09277774
0.7	0	0	0.619137	0.0363695	-0.0363695	0.06810507	-0.06810507
0.9	0	0	0.188745	0.0172765	-0.0172765	0.02076195	-0.02076195
1.2	0	0	0.064058	0.00614944	-0.00614944	0.00704638	-0.00704638
1.6	0	0	0.0154082	0.00261577	-0.00261577	0.001694902	-0.001694902
2	0	0	0.00529384	0.00137061	-0.00137061	0.000582322	-0.000582322
