centrality	0	20	519.05	38.01157718			
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
0.55	0.5	0.6	53.96645	0.964066766	0.964066766	6.998345584	6.998345584
0.65	0.6	0.7	34.5234	0.596948772	0.596948772	4.475295051	4.475295051
0.75	0.7	0.8	20.96975	0.349176276	0.349176276	2.717462931	2.717462931
0.85	0.8	0.9	13.9487	0.236511818	0.236511818	1.807218349	1.807218349
0.95	0.9	1	9.348575	0.15895573	0.15895573	1.210566864	1.210566864
1.05	1	1.1	6.163445	0.103768008	0.103768008	0.798005584	0.798005584
1.15	1.1	1.2	4.1254	0.06815571	0.06815571	0.534015788	0.534015788
1.25	1.2	1.3	2.81008	0.046194613	0.046194613	0.363627907	0.363627907
1.35	1.3	1.4	1.968085	0.032349249	0.032349249	0.254601533	0.254601533
1.45	1.4	1.5	1.37274	0.0223909	0.0223909	0.177522592	0.177522592
1.55	1.5	1.6	0.9421375	0.015190656	0.015190656	0.121780975	0.121780975
1.65	1.6	1.7	0.671635	0.010876186	0.010876186	0.086790623	0.086790623
1.75	1.7	1.8	0.4740585	0.007609394	0.007609394	0.061227489	0.061227489
1.85	1.8	1.9	0.333039	0.005318741	0.005318741	0.042998903	0.042998903
1.95	1.9	2	0.2406065	0.003817576	0.003817576	0.031048189	0.031048189
2.1	2	2.2	0.1508325	0.001711688	0.001711688	0.019451283	0.019451283
2.3	2.2	2.4	0.0800814	0.000912903	0.000912903	0.010318109	0.010318109
2.5	2.4	2.6	0.044477	0.000521382	0.000521382	0.00572392	0.00572392
2.7	2.6	2.8	0.0253838	0.000315048	0.000315048	0.003264349	0.003264349
2.9	2.8	3	0.01519245	0.000206665	0.000206665	0.001953186	0.001953186
3.25	3	3.5	0.006536565	6.96E-05	6.96E-05	0.000932248	0.000932248
3.75	3.5	4	0.002017635	3.18E-05	3.18E-05	0.000287666	0.000287666
4.25	4	4.5	0.000727361	1.79E-05	1.79E-05	1.04E-04	1.04E-04
4.75	4.5	5	0.000290267	1.14E-05	1.14E-05	4.13E-05	4.13E-05
5.25	5	5.5	0.000134275	1.47E-05	1.47E-05	2.67E-05	2.67E-05
5.75	5.5	6	5.47E-05	1.04E-05	1.04E-05	1.08E-05	1.08E-05
							
centrality	20	40	225.4	2.66E+01			
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
